sub,task,run,tsnr,fd_mean
10317,doors,1,19.680794991203584,0.17284926651210825
10317,socialdoors,1,20.533172876457684,0.186765437397352
10369,doors,1,20.754516958259046,0.10807993893313589
10369,socialdoors,1,20.173441672697663,0.11961789030300075
10402,doors,1,18.850208068441134,0.2334772930401817
10402,socialdoors,1,20.03633221099153,0.17138467234095212
10418,doors,1,21.059662992716767,0.15992790829252013
10418,socialdoors,1,21.439985140110366,0.1498387243045738
10462,doors,1,18.50088531896472,0.1470836710587076
10462,socialdoors,1,17.167432000976987,0.16764266306925998
10478,doors,1,25.09184393961914,0.07291586547915467
10478,socialdoors,1,24.63455135829281,0.07303025876529722
10486,doors,1,21.43701742659323,0.14600090206840802
10486,socialdoors,1,19.355460910126567,0.135314123629465
10529,doors,1,18.631478749215603,0.20527212164436132
10529,socialdoors,1,20.656621750211343,0.18607746626118898
10541,doors,1,11.940231555141509,0.4865189063222753
10541,socialdoors,1,14.174646567553282,0.3802700236430477
10559,doors,1,18.03374374276609,0.15041415298850616
10559,socialdoors,1,16.4177375305444,0.17779465717692536
10572,doors,1,17.58347352175042,0.2868948852838813
10572,socialdoors,1,16.23672861792147,0.2756162710806274
10581,doors,1,16.06993634038372,0.1950823174181001
10581,socialdoors,1,14.688011656398885,0.18491510482513074
10584,doors,1,16.5728542804718,0.1572711289999646
10584,socialdoors,1,17.47900641709566,0.11629140762683021
10585,doors,1,17.248425032012165,0.2538914435410317
10585,socialdoors,1,15.307826542994007,0.24476954203828585
10589,doors,1,21.417748191393912,0.09310351517744495
10589,socialdoors,1,20.796932653756812,0.11094612478998984
10590,doors,1,21.27253511780873,0.13455210148165
10590,socialdoors,1,22.09067791700363,0.13980517741068996
10596,doors,1,21.066003126790747,0.29326215137635314
10596,socialdoors,1,21.10187701531686,0.23091863133351961
10603,doors,1,16.883897667052224,0.28649814353572567
10603,socialdoors,1,17.35537099954672,0.2996811756649693
10606,doors,1,21.88486789772287,0.11528769637840111
10606,socialdoors,1,22.585427307290956,0.10626172178074368
10608,doors,1,23.02792566549033,0.16313697581336617
10608,socialdoors,1,23.358098982775118,0.14458239934072256
10617,doors,1,17.866626192233525,0.24987613291755206
10617,socialdoors,1,17.799456194392405,0.24167790666358996
10636,doors,1,19.732500319369137,0.1266799882589736
10636,socialdoors,1,20.753204877488315,0.10940495616142518
10638,doors,1,19.960076072020456,0.1807366814097137
10638,socialdoors,1,19.28939956764225,0.21065108172761185
10640,doors,1,36.925827303901315,0.0918546603779077
10640,socialdoors,1,36.33518734574318,0.08981116029241665
10641,doors,1,21.647643732838333,0.1812185609647749
10641,socialdoors,1,21.112650093622506,0.1644189692275706
10642,doors,1,32.55112506158184,0.2172822754289424
10642,socialdoors,1,35.001070456113666,0.2300409138582314
10644,doors,1,16.67131537233945,0.2131897490346867
10644,socialdoors,1,16.98324848432094,0.16801182135183265
10647,doors,1,23.785547386156395,0.31913176181331687
10647,socialdoors,1,24.082686308771372,0.23511353425193204
10649,doors,1,20.031479322351515,0.1793933821159316
10649,socialdoors,1,20.094746842514724,0.21737398343367406
10652,doors,1,20.429585886653513,0.17904477094665214
10652,socialdoors,1,22.11256313789636,0.20218430253366726
10656,doors,1,20.907944180071354,0.1290755103540394
10656,socialdoors,1,20.374622806499247,0.1252548405247912
10657,doors,1,16.321236795047298,0.4099858390967223
10657,socialdoors,1,18.220068478491157,0.2989203640615505
10661,doors,1,21.068164686206728,0.08978060861951907
10661,socialdoors,1,20.675680472515523,0.10866480286571217
10663,doors,1,20.051542103290558,0.2218683061812101
10663,socialdoors,1,23.06926468294114,0.1599350437163684
10668,doors,1,36.44519353623036,0.09707878475269413
10668,socialdoors,1,23.530554427648894,0.11893987483815041
10673,doors,1,19.948160702828318,0.3421565442462543
10673,socialdoors,1,19.618231287575327,0.3362183683436014
10674,doors,1,22.65293011907488,0.09600686996860619
10674,socialdoors,1,22.076626671128906,0.09388437517350598
10677,doors,1,17.471544525877107,0.23816253264166806
10677,socialdoors,1,20.209432974806987,0.14401661814530636
10685,doors,1,33.60478112194687,0.07016933840994269
10685,socialdoors,1,38.303606763482094,0.06216034284959596
10690,doors,1,29.96824718778953,0.25187895676394856
10690,socialdoors,1,32.69504990777932,0.24411225142399895
10691,doors,1,21.916645319201052,0.12918949661589862
10691,socialdoors,1,19.92585685593076,0.153146308290115
10700,doors,1,23.831699697766453,0.14117034109632468
10700,socialdoors,1,23.31614578794688,0.17513919872816403
10701,doors,1,20.74933933187276,0.09298287006842126
10701,socialdoors,1,21.1434758908581,0.0879520197897477
10713,doors,1,22.108661085017957,0.4651633898749465
10713,socialdoors,1,29.637403216212988,0.3511372345371341
10716,doors,1,34.78382369503379,0.16263143573838734
10716,socialdoors,1,33.00141060515307,0.16028407631830294
10718,doors,1,35.74124109791592,0.2252371279397826
10718,socialdoors,1,33.54902321600821,0.22753688444397857
10720,doors,1,41.790919434744865,0.11123636092964538
10720,socialdoors,1,39.05555989500135,0.1225614082193711
10723,doors,1,18.58043558697682,0.10700045268938856
10723,socialdoors,1,18.10165691957809,0.10473792747926752
10741,doors,1,21.087054695468396,0.1392318715582149
10741,socialdoors,1,21.07956490057404,0.13802080099783925
10748,doors,1,37.92344911326654,0.09021391521794861
10748,socialdoors,1,38.08031519688666,0.08761359866622467
10767,doors,1,35.73632188048214,0.10351437651059135
10767,socialdoors,1,36.07344891317189,0.09936123094601343
10770,doors,1,27.564457704662345,0.2270850527816808
10770,socialdoors,1,28.05692548281513,0.2744003895497353
10777,doors,1,35.718739941716194,0.13008988486743464
10777,socialdoors,1,35.07953158649616,0.1281226706167573
10781,doors,1,29.842022001743317,0.10844256867719208
10781,socialdoors,1,26.769685875391588,0.09678968582315425
10783,doors,1,34.64496683049947,0.19564125937843393
10783,socialdoors,1,34.46997749386355,0.22074944595670234
10785,doors,1,31.793689514044672,0.20704328508330294
10785,socialdoors,1,33.991656618891284,0.1933916260745133
10794,doors,1,35.96586871880572,0.056031567408123276
10794,socialdoors,1,34.479472221806645,0.06113109675562032
10800,doors,1,22.38705569121521,0.3129151026548077
10800,socialdoors,1,31.609326396603137,0.20863233975299358
10801,doors,1,36.11894414527342,0.17214774315171177
10801,socialdoors,1,35.9441089425236,0.1850037768671513
10802,doors,1,28.63885670900345,0.14204070715080527
10802,socialdoors,1,30.219323164783418,0.11681386612808181
10803,doors,1,38.48069382912945,0.10600136342240558
10803,socialdoors,1,38.90724756941199,0.08493895621550668
10804,doors,1,36.430336652789265,0.13627167632217144
10804,socialdoors,1,39.81764687632676,0.12098034359696477
10806,doors,1,37.376976761966944,0.1418825355585516
10806,socialdoors,1,38.90481945523061,0.131654888150533
10807,doors,1,26.169468793086708,0.3775029360671834
10807,socialdoors,1,24.863571770489216,0.366804652074464
10809,doors,1,40.58605042519048,0.09824591925351511
10809,socialdoors,1,42.521438864059746,0.08696580289742172
10810,doors,1,32.806626830715686,0.16708363066275428
10810,socialdoors,1,32.0842715408653,0.2022622763093571
10812,doors,1,27.12994878552854,0.17547276696460753
10817,doors,1,28.189410195685923,0.2124819456974466
10817,socialdoors,1,29.127643639221787,0.28221474112820744
10827,doors,1,34.470052659511566,0.11939461813753406
10827,socialdoors,1,34.71324730664492,0.12110020488008594
10831,doors,1,22.79070831811987,0.3966063259141399
10831,socialdoors,1,27.943034469150007,0.2553897920949672
10834,doors,1,33.80001966794953,0.08434402461012108
10834,socialdoors,1,32.04923737049103,0.09382097590997711
10836,socialdoors,1,30.81804615445435,0.2073049977327694
10838,doors,1,22.077396988053806,0.19217778173985908
10838,socialdoors,1,30.130591082852334,0.13963777116275516
10843,doors,1,40.11610869434662,0.11214678247212093
10843,socialdoors,1,30.256928918184713,0.1579256672218757
10850,doors,1,37.50520420144312,0.08623288317486068
10850,socialdoors,1,37.3241256326437,0.08927511033365271
10854,doors,1,31.95791659760289,0.16160495666279942
10854,socialdoors,1,25.94312990398612,0.158177395074527
10857,doors,1,28.490931708016433,0.1739944162891258
10857,socialdoors,1,29.028053069254383,0.16460435034435653
10858,doors,1,19.02663253247738,0.4574788485754475
10858,socialdoors,1,23.610931738978252,0.2973019070557684
10860,doors,1,30.76363811211195,0.12703439119361853
10860,socialdoors,1,33.00347422808409,0.10779439417834855
10862,doors,1,27.24945879308507,0.16504291301716253
10862,socialdoors,1,28.014902338385582,0.16412488182919358
10863,doors,1,30.053219734691083,0.12758656856411477
10863,socialdoors,1,33.031167671084404,0.12720424130467473
10866,doors,1,30.870112945325673,0.2756596754689649
10866,socialdoors,1,26.613829074427485,0.2608951265277604
10875,doors,1,31.75097963050939,0.15080040393907254
10875,socialdoors,1,29.29876235127449,0.1515680036773654
10881,doors,1,13.862191072199494,0.6378550738767936
10881,socialdoors,1,22.431440379587002,0.3956347375290662
10886,doors,1,22.692940606735647,0.3638368770309873
10886,socialdoors,1,20.355146850575693,0.5222982208755385
10887,doors,1,34.10197172057815,0.11818209680096194
10887,socialdoors,1,25.972732864320278,0.19765095051697387
10896,doors,1,32.383353570243344,0.14908858738202757
10896,socialdoors,1,32.72622711432632,0.15321307542071466
10897,doors,1,19.8657269787509,0.16359231950277864
10897,socialdoors,1,20.845909886062145,0.18709053003678083
10898,doors,1,26.927267328370363,0.2619888226550958
10898,socialdoors,1,22.7423266711412,0.2721390974156442
10908,doors,1,21.90714535152074,0.2642496858592217
10908,socialdoors,1,13.715591370186303,0.5697114540933059
10918,doors,1,40.42145125567913,0.10296038374176546
10918,socialdoors,1,34.63124744547531,0.13475834850372023
10919,doors,1,30.762412930373102,0.1853328446260066
10919,socialdoors,1,24.322126981860492,0.2852087606510212
10924,doors,1,39.27630367688835,0.11439259550127118
10924,socialdoors,1,37.99328969151247,0.12242811328777303
10926,doors,1,27.406486241379753,0.45096750406026487
10926,socialdoors,1,29.065276795299724,0.3431853573375834
10928,doors,1,36.09748721681535,0.20412245862726872
10928,socialdoors,1,35.995895790169016,0.20147326383507036
10929,doors,1,34.479899941710755,0.17896395392447928
10929,socialdoors,1,32.81643645372242,0.17550563922844914
10930,doors,1,33.54618071636651,0.08661088732741559
10930,socialdoors,1,34.537388634402305,0.09911569594102201
10938,doors,1,30.07496483786963,0.25580217792761173
10938,socialdoors,1,25.459135839017108,0.2854455825624158
10940,doors,1,32.16083264909685,0.109213441418117
10940,socialdoors,1,33.91417577036191,0.08318677458185313
10950,doors,1,33.05416797101498,0.13187270418977143
10950,socialdoors,1,29.122793497284874,0.21895972802858021
10951,doors,1,30.1422720705159,0.15655811631978586
10951,socialdoors,1,22.322319242637604,0.23015226773859893
10952,doors,1,30.817200053832494,0.09666215176164174
10952,socialdoors,1,34.98213774804026,0.07925714245966671
10953,doors,1,24.373804278555326,0.45157622085876337
10953,socialdoors,1,23.654700946994126,0.4148757016173847
10954,doors,1,18.50279462977778,0.3334680546767173
10954,socialdoors,1,20.71283229428809,0.4973363355811735
10956,doors,1,37.935941983014345,0.0925782046531474
10956,socialdoors,1,43.594310600310564,0.08533548633837976
10958,doors,1,32.68739897059277,0.11736139050014031
10958,socialdoors,1,23.47143360308837,0.17669487160820202
10961,doors,1,34.933707406162284,0.15013332125746223
10961,socialdoors,1,36.220238191541284,0.15243255092924846
10964,doors,1,29.67892945278436,0.21446793087749613
